link_produk,brand,harga,lokasi_toko,potongan,voucher_klaim,penjualan,jumlah_rating,keunggulan,metode_transaksi
https://www.lazada.co.id/products/pdp-i8301392127.html,Infinix Hot 30 8/256 GB Up To 16GB 50 MP Camera,Rp1.400.000,Kota Jakarta Barat,,,10 sold,(2),,
https://www.lazada.co.id/products/pdp-i8175468454.html,Vivo y100 5G ( 8/128 ),Rp4.500.000,Kab. Bekasi,,,5 sold,(3),,
https://www.lazada.co.id/products/pdp-i8724934956.html,Samung Galaxy Tab S10 Lite Wifi 6/128Gb - Android Tablet |   Tab Ai |   Long-Lasting Battery,Rp4.999.000,Kota Depok,,Trade In,10 sold,(0),,
https://www.lazada.co.id/products/pdp-i8630298022.html,"HANDPHONE TECNO POVA 6 Pro 5G - 12/256GB, Mediatek Dimensity 6080 5G",Rp3.099.000,Kota Jakarta Barat,6% Off,Voucher save 6%,8 sold,(1),,
https://www.lazada.co.id/products/pdp-i8665846160.html,"Poco X7 Pro 5g 12/512 - Refresh Rate up to 120Hz, Touch Sampling up to 2560Hz",Rp4.454.010,Kota Jakarta Selatan,7% Off,Voucher save 7%,54 sold,(5),,
https://www.lazada.co.id/products/pdp-i8318488069.html,Redmi 14C (6GB/128GB) (8GB/256GB) | NFC - 50 MP dual kamera AI,Rp1.495.000,Kota Jakarta Barat,5% Off,Voucher save 5%,9 sold,(3),,
https://www.lazada.co.id/products/pdp-i7715756730.html,[Check.Id] Amoled Lcd + Frame Poco F4 5g Pocophone F4 5g Original,Rp1.300.000,Kab. Sleman,,,8 sold,(3),,
https://www.lazada.co.id/products/pdp-i7734324975.html,Samsung Galaxy Tab S9 FE+ 12GB_256GB,Rp10.999.000,Kota Depok,,Trade In,74 sold,(9),,
https://www.lazada.co.id/products/pdp-i8711172882.html,Samsung Galaxy A05S 6/128 Gb,Rp1.415.000,Kota Jakarta Barat,26% Off,Voucher save 26%,,,,
https://www.lazada.co.id/products/pdp-i7700506181.html,mesin hp oppo a3s cph1803 normal,Rp229.959,Kab. Subang,,,41 sold,(18),,
https://www.lazada.co.id/products/pdp-i8270928693.html,Cheapest Promotion.. Infinix Note 40 Pro 5g // Note 40 // Note 30 Pro // Note 30 // Hot 40I // Hot 40 Pro // Hot 30I // Hot 30 // Hot 60I 8/256 and 6/128//Hot 40I// Hot 20 5g 4/128Gb Official Guarantee,Rp1.138.000,Kota Jakarta Barat,,,42 sold,(9),,
https://www.lazada.co.id/products/pdp-i8026568190.html,Oppo A37 Ram 2/16 Hp Android Second Murah Normal Siap Pakai,Rp250.000,Kab. Cirebon,,,11 sold,(5),,
https://www.lazada.co.id/products/pdp-i8351516078.html,Tecno Spark Go 1 4Gb + 4Gb/128Gb - Android 14 Go Edition,Rp1.068.210,Kota Jakarta Selatan,7% Off,Voucher save 7%,208 sold,(71),,
https://www.lazada.co.id/products/pdp-i7169654077.html,Normal Samsung Galaxy A20 Sm-A205F Machine,Rp300.000,Kab. Cirebon,,,11 sold,(6),,
https://www.lazada.co.id/products/pdp-i8286372346.html,KARDUS BOX HP REALME NOTE 60 TERMURAH,Rp24.900,Kota Tangerang,,,,(2),,
https://www.lazada.co.id/products/pdp-i18818454505.html,Oppo A3S Ram 2/16 Normal Ready to Use,Rp367.500,Kab. Tegal,,,,,,
https://www.lazada.co.id/products/pdp-i7979528863.html,oppo a37 ram 2/16 second,Rp240.000,Kab. Cirebon,,,13 sold,(3),,
https://www.lazada.co.id/products/pdp-i8184364125.html,Infinix Smart 8 Pro 8/128GB-up to 16GB extended RAM,Rp1.039.500,Kota Jakarta Selatan,13% Off,Voucher save 13%,913 sold,(356),,
https://www.lazada.co.id/products/pdp-i7708882461.html,Flexible on Off Realme 5 5I C3,Rp10.567,Kab. Bogor,4% Off,Voucher save 4%,108 sold,(33),,
https://www.lazada.co.id/products/pdp-i8357886017.html,Stn28 Led Bluetooth Headphones Cat Ear Headset Stereo Bass Headphones Wireless Portable Cute - Fr Gallery,Rp34.250,Kota Jakarta Barat,34% Off,Voucher save 34%,113 sold,(35),,
https://www.lazada.co.id/products/pdp-i8716362324.html,"New Nokia 1280 Hp [1 Year Warranty] Flashlight |   Old School Single Sim Cellphone |   Cheapest, Best, New, Cheap Flashlights",Rp139.200,Kota Medan,7% Off,Voucher save 7%,6 sold,(1),,
https://www.lazada.co.id/products/pdp-i8607668812.html,"Stock Ready! !! Smartphone Infinix Hot 11S Nfc 4/64 Gb - 6/128 Gb - 6/128 Gb, Promo",Rp1.280.000,Kota Jakarta Selatan,15% Off,Voucher save 15%,,,,
https://www.lazada.co.id/products/pdp-i8181788079.html,OPPO A54 6/128 GB Smartphone Mediatek RAM 6 ROM 128 Type C Android - Ready Stock,Rp1.250.000,Kota Jakarta Selatan,11% Off,Voucher save 11%,,,,
https://www.lazada.co.id/products/pdp-i7760356069.html,Smartphone Infinix Note 11 Nfc RAM 6 GB ROM 128 GB - Flash Sale,Rp1.300.000,Kota Jakarta Selatan,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i6890442329.html,Smartphone !!! OPPO A76/ a76 RAM 6/128 GB - PROMO,Rp1.500.000,Kota Jakarta Selatan,17% Off,Voucher save 17%,,(2),,
https://www.lazada.co.id/products/pdp-i4675830995.html,Lcd Vivo Y20 V2027 / Y20S V2029 / Y12S V2026 / Y01 / Y20 2021 / Y20A / Y12A / Y20SG / Y15S FULLSET,Rp98.505,Kota Jakarta Selatan,71% Off,Voucher save 71%,51.0K sold,(16980),,
https://www.lazada.co.id/products/pdp-i8366512992.html,DISKON BESAR-BESARAN GRAND PRIME SECOND KONDISI NORMAL//BISA COD,Rp199.990,Kab. Cirebon,33% Off,Voucher save 33%,,(2),,
https://www.lazada.co.id/products/pdp-i8006784421.html,Smartberry Children's Educational Tablet B89 Plus / B85 Pro / B93 7 Inch 4Gb/128Gb - Anti-Radiation Android 13 Tablet Pc for Learning & Hobbies,Rp699.000,Kota Jakarta Utara,30% Off,Voucher save 30%,1.5K sold,(639),,
https://www.lazada.co.id/products/pdp-i8168266611.html,Infinix Hot 10,Rp1.000.000,Kab. Kuningan,,,,,,
https://www.lazada.co.id/products/pdp-i8139212715.html,Samsung Galaxy A04 RAM 4GB/64 GB 3GB/32 GB Battery Capacity : 5000MaH 15W Fast Charging - PROMO,Rp950.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,,(1),,
https://www.lazada.co.id/products/pdp-i8244206039.html,"Samsung Galaxy A35 5g Nfc Dual Sim Ip67 6.6\"" Amoled 5000 Mah - Official Store Guarantee - Ice Blue, 8/256Gb",Rp3.650.000,Kota Jakarta Selatan,1% Off,Voucher save 1%,14 sold,(1),,
https://www.lazada.co.id/products/pdp-i8779708675.html,New Tablet Android Anak Belajar Edukasi Mewarnai Game Permainan Tablet Anak 7 Inch dengan Desain Lucu dan Edukatif,Rp131.900,Kab. Sumedang,,,,,,
https://www.lazada.co.id/products/pdp-i7908060771.html,samsung handphone GT-E1107 normal second,Rp100.000,Kab. Cirebon,,,,,,
https://www.lazada.co.id/products/pdp-i7938640369.html,Samsung Galaxy A01 A015F Ram 2/16 GB second murah berkualitas siap pakai,Rp400.000,Kab. Cirebon,11% Off,Voucher save 11%,,,,
https://www.lazada.co.id/products/pdp-i8739358224.html,"Smartphone !!! Oppo a5i 4/64 4/128 GB RAM 4GB ROM 64GB 128 GB-starry purple, 4/64GB",Rp1.180.000,Kota Jakarta Selatan,16% Off,Voucher save 16%,,,,
https://www.lazada.co.id/products/pdp-i8648470902.html,"Sifdon E13 6GB/128GB kids tablet, educational kids gift 7 inch Tablet Android 12 WiFi standby tablet kids learning phone Office tablet game tablet official guarantee learning machine tablet",Rp889.000,Kota Jakarta Utara,50% Off,Voucher save 50%,87 sold,(61),,
https://www.lazada.co.id/products/pdp-i7893196764.html,dus / box redmi note 5a fullset,Rp10.000,Kota Jakarta Barat,60% Off,Voucher save 60%,,,,
https://www.lazada.co.id/products/pdp-i8756164455.html,Tablet machine Ciba 10 in model as in normal photo already tested,Rp39.000,Kab. Subang,,,,,,
https://www.lazada.co.id/products/pdp-i8026978057.html,Lcd Infinix Hot 10S / X689 / X689D / X689B / Vision 3 Plus Fullset,Rp123.750,Kota Jakarta Selatan,21% Off,Voucher save 21%,758 sold,(315),,
https://www.lazada.co.id/products/pdp-i7329442323.html,Lcd Samsung J2 Pro J250 Fullset Original Baru,Rp117.000,Kota Jakarta Pusat,16% Off,Voucher save 16%,463 sold,(212),,
https://www.lazada.co.id/products/pdp-i8374430073.html,HANDPHONE - TECNO SPARK 10C RAM  4GB /128GB Prosesor: Unisoc T606  - Bergaransi,Rp1.120.000,Kota Jakarta Selatan,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i7997154290.html,"【Can Cod】New Offroading Tab F06 Tablet Pc 6Gb + 128Gb Android Tablet Touch Screen 10.1 Inch Full Screen Large Screen Wifi Tablet for Children Studying, Kids Study Tablet Cheap Clearance",Rp880.110,Kota Jakarta Utara,51% Off,Voucher save 51%,69 sold,(28),,
https://www.lazada.co.id/products/pdp-i7147472717.html,Samsung Galaxy A5 2016 Sm-A510F Normal Unit Machine,Rp90.000,Kab. Cirebon,,,59 sold,(30),,
https://www.lazada.co.id/products/pdp-i6564428051.html,OPPO A16 2021 OPPO A54 4G FLEXIBLE ON OFF VOLUME COMPATIBLE FOR FLEX ON OFF VOLUME 1PCS,Rp10.500,Kab. Bogor,28% Off,Voucher save 28%,944 sold,(263),,
https://www.lazada.co.id/products/pdp-i7039550294.html,PESAWAT TELEPON RUMAH,Rp69.000,Kota Jakarta Barat,,,29 sold,(3),,
https://www.lazada.co.id/products/pdp-i7174464143.html,Xiaomi Redmi Note 3 Unit,Rp90.000,Kab. Cirebon,,,101 sold,(45),,
https://www.lazada.co.id/products/pdp-i7979440444.html,xiaomi redmi note 5A 2/16 GB bekas termurah siap pakai,Rp280.000,Kab. Cirebon,,,45 sold,(27),,
https://www.lazada.co.id/products/pdp-i8717674392.html,Redmi 13C 8/256Gb Fullset Smartphone Can Cod,Rp1.310.000,Kota Jakarta Barat,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8657940721.html,Flexible on off Oppo A54 4G/flex on off Oppo A54 4G original,Rp4.500,Kota Jakarta Pusat,55% Off,Voucher save 55%,,,,
https://www.lazada.co.id/products/pdp-i18815971645.html,Samsung Galaxy S23 Ultra 5g 6.9 Inch Best Seller Free Anti-Scratch Full Set,Rp1.899.000,Kab. Serang,34% Off,Voucher save 34%,,,,
https://www.lazada.co.id/products/pdp-i8784972895.html,promo 12.12 SAMSUNG Galaxy A15 LTE 5G 8GB+256GB Garansi 1 Tahun,Rp777.641,Kab. Bangka Barat,35% Off,Voucher save 35%,6 sold,,,
https://www.lazada.co.id/products/pdp-i18821204167.html,Realme C11 Ram 2GB/32GB Second,Rp500.000,Kab. Kuningan,,,,,,
https://www.lazada.co.id/products/pdp-i18815971648.html,Samsung Galaxy S21 Ultra 5g 6.7 Inch Best Seller Free Anti-Scratch Full Set,Rp1.759.000,Kab. Serang,32% Off,Voucher save 32%,,,,
https://www.lazada.co.id/products/pdp-i8710102296.html,Samsung Galaxy A07 4/64GB 4/128GB 6/128GB & 8/256GB-1 year official warranty,Rp1.810.000,Kota Jakarta Barat,,,1.0K sold,(407),,
https://www.lazada.co.id/products/pdp-i8785046316.html,promo 12.12 TER MURAH Tecno Pova 5 Pro 5G 8/256GB Brand New Grs Resmi 1 bulan Termurah,Rp868.770,Kab. Bangka Barat,30% Off,Voucher save 30%,,,,
https://www.lazada.co.id/products/pdp-i18822689980.html,"Vivo Y67 Ram 6/128 Minus Normal Touch Screen Crack...Still Usable, Selling the Unit Without Charger",Rp380.000,Kab. Bandung,,,,,,
https://www.lazada.co.id/products/pdp-i7366020357.html,Samsung Galaxy A13 Ram 4/128 Gb & 6/128 Gb Nfc Warranty - Shop,Rp1.280.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,8 sold,(3),,
https://www.lazada.co.id/products/pdp-i18825456714.html,Smartphone Y20S 8/256Gb Guaranteed and Sealed,Rp1.020.000,Kota Jakarta Utara,40% Off,Voucher save 40%,,,New,
https://www.lazada.co.id/products/pdp-i8608716801.html,VIVO V15 RAM 8/256GB Handphone Android SmartPhone POP UP CAMERA 32MP/AI Triple Camera,Rp1.088.000,Kab. Tangerang,45% Off,Voucher save 45%,165 sold,(78),,
https://www.lazada.co.id/products/pdp-i8397194717.html,HP REALME C2 TERMURAH NORMAL SIAP PAKAI NO MINUS BERGARANSI AMANAH,Rp430.000,Kab. Probolinggo,39% Off,Voucher save 39%,,,New,
https://www.lazada.co.id/products/pdp-i6827366923.html,Samsung Galaxy A26 5G ALL NRM - 8GB/128GB,Rp3.599.000,Kota Depok,,,994 sold,(294),Trade In,
https://www.lazada.co.id/products/pdp-i8727256723.html,Apple iPhone 17 Pro Max,Rp25.749.000,Kota Bekasi,,,314 sold,(80),Trade In,
https://www.lazada.co.id/products/pdp-i8665540120.html,HP SAMSUNG GALAXY A01 COR  RAM 1/2 ROM 16  HP NORMAL SIAP PAKE,Rp315.000,Kab. Cirebon,,,,,,
https://www.lazada.co.id/products/pdp-i6039000569.html,"Infinix Itel A80 8 + 128 GB, 6,7 inch screen 50 MP camera type C charger, 1 year authorized warranty",Rp1.375.000,Kab. Bogor,2% Off,Voucher save 2%,1.1K sold,(558),,
https://www.lazada.co.id/products/pdp-i7923896574.html,[ PROMO TERMURAH ] Realme C11 ram 2+32GB second,Rp595.000,Kab. Cirebon,,,,,,
https://www.lazada.co.id/products/pdp-i7949714823.html,Oppo A1K Ram 2/32GB Hp second termurah berkualitas,Rp445.000,Kab. Cirebon,,,18 sold,(5),,
https://www.lazada.co.id/products/pdp-i8642398654.html,"Poco F7 (12/512Gb) |   Snapdragon ®   8S Gen 4 |   6500Mah with 90W Hypercharge |   6.83\"" 1.5K 120Hz Amoled Display |   50Mp Dual Camera with Ois |   Ip68 Dust and Water Resistance [Official Store]",Rp5.998.000,Kota Depok,4% Off,Voucher save 4%,330 sold,(108),Trade In,
https://www.lazada.co.id/products/pdp-i1531866988.html,hp Android 3G iCherry C230 Novo 5.0 inch 4GB ROM 512MB RAM,Rp244.032,Kab. Deli Serdang,18% Off,Voucher save 18%,836 sold,(277),,
https://www.lazada.co.id/products/pdp-i8620034509.html,HP gaming Nubia neo 3 GT 5G RAM 20 GB (8 + 12 GB) + 256 GB ROM 6000mAh super fast charging 80W official warranty,Rp3.474.000,Kota Tangerang,30% Off,Voucher save 30%,204 sold,(85),,
https://www.lazada.co.id/products/pdp-i18824564539.html,Hp Smartphone Y93 8/256Gb with Guarantee,Rp1.199.000,Kota Jakarta Utara,,,,,New,
https://www.lazada.co.id/products/pdp-i8803288887.html,HP Asus ZenFone 9 16/256GB,Rp4.000.000,Kab. Karawang,,,,,,
https://www.lazada.co.id/products/pdp-i8259348971.html,ZTE A35 RAM 4+8/64GB GARANSI RESMI,Rp970.000,Kota Palembang,,,,,,
https://www.lazada.co.id/products/pdp-i18823538118.html,realme C71 4+128GB,Rp1.799.000,,,Selected by Lazada,899 sold*,(313),,
https://www.lazada.co.id/products/pdp-i8787644049.html,Infinix Smart 10 Plus,Rp1.285.000,Kab. Bogor,,,,,,
https://www.lazada.co.id/products/pdp-i7285724736.html,Oppo a5i 8/128 GB ram batrai 5000 mAh Snapdragon 6s Gen 1 official warranty 1 year,Rp1.295.000,Kab. Bogor,32% Off,Voucher save 32%,73 sold,(28),,
https://www.lazada.co.id/products/pdp-i8771788663.html,Realme P3 Lite 4+128Gb Unisoct7250 6300Mah 15W Ip64 Dust & Water Resistant Official Guarantee,Rp1.749.000,Kota Jakarta Utara,36% Off,Voucher save 36%,29 sold,(4),,
https://www.lazada.co.id/products/pdp-i8775538850.html,Hp Y17 Ram 8/256 with Guarantee 4g Lte,Rp719.000,Kota Jakarta Barat,20% Off,Voucher save 20%,27 sold,(7),,
https://www.lazada.co.id/products/pdp-i8614240476.html,HP A3S RAM 6 internal 128 GB Bergaransi,Rp649.000,Kota Jakarta Barat,2% Off,Voucher save 2%,27 sold,(9),,
https://www.lazada.co.id/products/pdp-i5697326050.html,Samsung Galaxy A07 6GB/128GB & 8GB/256GB official warranty,Rp2.235.000,Kota Bandung,3% Off,Voucher save 3%,17 sold,(8),,
https://www.lazada.co.id/products/pdp-i18821106819.html,Hp Realme Note 80 4/128Gb 4Gb+8Gb Extended Ram 6300Mah Battery Tough Design Official Guarantee,Rp1.699.000,Kota Jakarta Utara,39% Off,Voucher save 39%,,,New,
https://www.lazada.co.id/products/pdp-i4135466725.html,Vivo Y05/Y21D 6/128Gb Ram 6Gb+6Gb Extended Rom 128Gb Unisoc T612 50Mp Camera Official Guarantee,Rp1.899.000,Kota Jakarta Utara,14% Off,Voucher save 14%,9.4K sold,(3559),,
https://www.lazada.co.id/products/pdp-i6481374800.html,"Infinix Itel A80 RAM 8 + 128 GB, Bathai 5000mAh, camera 50MP official warranty 1 year (IMEI registered in Ministry)",Rp1.345.000,Kab. Bogor,4% Off,Voucher save 4%,98 sold,(45),,
https://www.lazada.co.id/products/pdp-i8813480277.html,Redmagic 11 Pro 5g Mobile Phone Snapdragon 8 Elite Gen 5 Ram 16Gb + Rom 512Gb Liquid Cooling Gaming Smartphone Liquid Cooling System,Rp19.024.000,Kota Tangerang,5% Off,Voucher save 5%,,(1),,
https://www.lazada.co.id/products/pdp-i8735740242.html,Apple iPhone 17 Pro,Rp23.749.000,Kota Jakarta Barat,,,326 sold,(99),,
https://www.lazada.co.id/products/pdp-i7705514100.html,Realme C71 Nfc 8+16/128 Gb 6300 Mah Battery Fast Charging Unisog T7250 Official Guarantee 1 Year (Registered Imei),Rp1.345.000,Kab. Bogor,4% Off,Voucher save 4%,159 sold,(81),,
https://www.lazada.co.id/products/pdp-i18818522205.html,realme Note 80 4GB+8GB*|128GB (Desain Tangguh | 6300mAh Baterai | Proteksi ArmorShell™ | Jaminan Lancar Hingga 48-bulan | IP54),Rp1.999.000,Kab. Tangerang,20% Off,Voucher save 20%,,,New,
https://www.lazada.co.id/products/pdp-i18825857119.html,Huawei Mate X7 Smartphone |   Ultra Thin and Durable |   True-To-Color Camera |   Ultra-Long Battery Life,Rp27.999.000,Kota Jakarta Utara,,,,,New,
https://www.lazada.co.id/products/pdp-i6291076779.html,Samsung Galaxy A56 5g 8/256Gb - [Upgrade from 8/128 Gb] |   Galaxy Ai |   Ai Smartphone |   45W Super Fast Charge,Rp6.699.000,Kota Depok,,,1.6K sold,(387),Trade In,
https://www.lazada.co.id/products/pdp-i8829926678.html,Oppo F11 6/128Gb Second Ex Officially Original Normal Use,Rp850.000,Kota Tangerang,15% Off,Voucher save 15%,,,,
https://www.lazada.co.id/products/pdp-i8811472251.html,Xiaomi Redmi Note 14 4G 8/128 8/256 Garansi Resmi,Rp1.035.000,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i4852280965.html,Samsung A06 5g 6+6/ 128 Gb Dimensity 6300 50Mp Camera 5000 Mah Free Travel Adapter 1 Year Official Warranty,Rp1.575.000,Kota Depok,7% Off,Voucher save 7%,,(181),,
https://www.lazada.co.id/products/pdp-i8826142641.html,Tecno pova 7 curve 5G Garansi resmi,Rp1.313.550,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8825820904.html,Itel A100C Official Warranty from Itel Indonesia,Rp1.369.000,Kota Tasikmalaya,,,,(1),,
https://www.lazada.co.id/products/pdp-i8826122895.html,Xiaomi Redmi Note 12 Pro 5G 8/256GB,Rp1.250.550,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8195132267.html,iTel A70 Ram 4 Rom 64GB,Rp1.025.000,Kota Surabaya,27% Off,Voucher save 27%,,,,
https://www.lazada.co.id/products/pdp-i8793856588.html,Infinix Hot 60I 8/256Gb - up to 16Gb Extended Ram - Helio G81 - 6.7 Inch 120Hz Hd+ - 50Mp - 5160 Mah - Nfc,Rp1.600.000,Kota Jakarta Barat,22% Off,Voucher save 22%,,(1),,
https://www.lazada.co.id/products/pdp-i8793082301.html,HP C65 8 + 256GB HP cheap smartphone fullset 12 months warranty,Rp1.490.000,Kota Jakarta Barat,25% Off,Voucher save 25%,,,,
https://www.lazada.co.id/products/pdp-i8247088958.html,iTel A70 Ram 4 Rom 128GB,Rp1.075.000,Kota Surabaya,33% Off,Voucher save 33%,,,,
https://www.lazada.co.id/products/pdp-i8002102992.html,Hp Itel A70 Ram 4GB Internal 64GB Garansi Resmi,Rp1.199.000,Kota Pekanbaru,14% Off,Voucher save 14%,,,,
https://www.lazada.co.id/products/pdp-i8825834557.html,Vivo iQOO Z9 Ram 8/256GB | 12/256GB Second Original,Rp3.297.999,Kota Surabaya,3% Off,Voucher save 3%,,,,
https://www.lazada.co.id/products/pdp-i8724924853.html,Samsung Galaxy S25 Fe - 8Gb/512Gb,Rp12.499.000,Kota Depok,,Trade In,,,,
https://www.lazada.co.id/products/pdp-i8728492958.html,Tecno Camon 20 Pro Ram 8 Rom 256GB Second Original,Rp1.849.999,Kota Surabaya,23% Off,Voucher save 23%,,,,
https://www.lazada.co.id/products/pdp-i8728400731.html,Tecno Spark 20 Pro Ram 8/256GB | 12/256GB Second Original,Rp1.799.999,Kota Surabaya,5% Off,Voucher save 5%,,,,
https://www.lazada.co.id/products/pdp-i8825692984.html,[Jikalaku] Advan S50 Macha 5g 8/256Gb Ufs 3.1 Black Official Guarantee,Rp3.088.400,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i8721114059.html,Tecno Spark 20 Pro 12/256 Ram 12/256Gb New Official,Rp2.109.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8656632649.html,Infinix Hot 60I 8/256 Gb 8Gb 256Gb Nfc Hp Android Smartphone,Rp2.241.000,Kota Jakarta Pusat,3% Off,Voucher save 3%,,(4),,
https://www.lazada.co.id/products/pdp-i8719072105.html,"Second Xiaomi 14T - 12 512 GB ( fullset, garansi )",Rp5.550.000,Kab. Trenggalek,,,,,,
https://www.lazada.co.id/products/pdp-i18826405396.html,Asus ROG Phone 8 RAM 12GB+256GB Gaming Smartphone - Garansi Resmi,Rp5.819.400,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i18827455647.html,Samsung Galaxy Z Flip 7 5G Ram 12/256GB  Ram 12/512GB Second Oiginal,Rp13.000.999,Kota Surabaya,24% Off,Voucher save 24%,,,,
https://www.lazada.co.id/products/pdp-i8831996203.html,Infinix Note 60 Pro Note60 8/256 12/256 Gb 8Gb 12Gb 256Gb Latest Infinix Hp 2026,Rp5.259.000,Kota Jakarta Pusat,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i8790834010.html,realme C71 4GB+8GB* 128GB | 6GB+8GB* 128GB | 8GB+8GB* 128GB (6300 Baterai | 45W Fast Charge,Rp1.719.000,Kota Medan,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i7334786678.html,Redmi Not 14 Pro 5G 12+512 GB kamera triple 200 mp k charge ultra 67w turbo mediatek dimensity 7300 ultra  garansi 1 tahun,Rp4.499.000,Kota Depok,2% Off,Voucher save 2%,,(9),,
https://www.lazada.co.id/products/pdp-i8720378619.html,Tecno spark 40 Pro + 8/256GB MediaTek Helio G200 50MP 5200mAh 45W | Tecno Indonesia official warranty 1 year,Rp2.535.000,Kota Tangerang,9% Off,Voucher save 9%,,(1),,
https://www.lazada.co.id/products/pdp-i8675814316.html,"Infinix GT 30 pro 8/256-12/512GB (dimension 8350 ultimate-6.78 ""Amoled + 144Hz-108mp-NFC)",Rp3.650.000,Kota Jakarta Barat,9% Off,Voucher save 9%,,(2),,
https://www.lazada.co.id/products/pdp-i8756756107.html,Xiaomi Poco F7 5G Ram 12 Rom 512GB Second Original,Rp5.880.400,Kota Surabaya,24% Off,Voucher save 24%,,,,
https://www.lazada.co.id/products/pdp-i8714792930.html,"Second Iqoo Z7x 5G - 8 256 GB ( fullset, garansi )",Rp2.099.000,Kab. Trenggalek,,,,,,
https://www.lazada.co.id/products/pdp-i8728384746.html,Tecno Spark 20 Pro Plus Ram 8 Rom 256GB Second Original,Rp2.180.999,Kota Surabaya,13% Off,Voucher save 13%,,,,
https://www.lazada.co.id/products/pdp-i8621654378.html,New Hp Tecno Camon 50 |   Camon 50Pro 5g 12/512Gb & 12/256Gb & 8/128Gb Ram Upto 24Gb 50Mp Sony Lyt-700C Ultra Night Camera Official Guarantee 100% Original,Rp3.749.000,Kota Medan,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i18825737317.html,Iqoo Z10 Lite 8/128 8/256 50Mp Official Guarantee,Rp2.659.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i18829297374.html,Nubia Focus 2 5g Nfc (8/256Gb) Dynamic Ram 12Gb - Unisoc T7260 - 108Mp Ai Camera Eis - 6.7 Inch Ips Lcd 120 Hz Official Warranty 18 Months,Rp2.543.000,Kab. Bekasi,15% Off,Voucher save 15%,,,,
https://www.lazada.co.id/products/pdp-i8739862295.html,"Samsung Galaxy A07 4/64Gb 4/128Gb 6/128Gb 8/256Gb - 50Mp Camera, Helio G99 - Official Warranty",Rp1.829.900,Kota Jakarta Barat,13% Off,Voucher save 13%,,(3),,
https://www.lazada.co.id/products/pdp-i8358492882.html,Infinix Hot 50i Ram 6 Rom 128GB,Rp1.405.000,Kota Surabaya,22% Off,Voucher save 22%,,,,
https://www.lazada.co.id/products/pdp-i18827111324.html,Tecno Camon 50 Pro 5g 8/256Gb 50Mp Sony Lyt-700C Camera 6500Mah Battery,Rp5.283.000,Kota Jakarta Barat,7% Off,Voucher save 7%,,,,
