Channel_Sumber,Author,Comment_Final,Likes,Time,Tipe_Komentar
Gadgetin,@Mattt5202,fakta pakai poco x7 pro enak game isi daya cpet dll no debat,2,2025-12-07 18:29:55+00:00,Utama
Gadgetin,@SozaChannel,bingung bet infinix hot pro tecno camon bagus guys rekom,1,2025-12-07 18:28:40+00:00,Utama
Gadgetin,@Rasya.D.Gaming,rill jirr baguss contohh infinix hot pro resolusi 60pro plus resolusi gg sii paman davit teliti loo kelas harga no debatt rekomendasi jutaa an udhh topp banget kyk raja raja cipsetnya kalah saing tpii cameranyaa behh,0,2025-12-07 18:23:31+00:00,Utama
Gadgetin,@gagalbalap5575,gatau kiblat handphone chanel yaa puas dengn handphone rekomendasiin vidio rekomendasi spt tunggu gatau cuman putus ambil thx vid folded hands,42,2025-12-07 18:21:08+00:00,Utama
Gadgetin,@yuniwidiastuti9408,alhamdulillah beli kapal api enak banget beaming face with smiling eyes,0,2025-12-07 18:21:05+00:00,Utama
Gadgetin,@gus.bro17,makasih tunggu folded hands,0,2025-12-07 18:20:34+00:00,Utama
Gadgetin,@naufalarz2952,lihat video david jagatreview beda sudut pandang handphone 10jt hebat tuju a07 handphone anomali juta face with tears of joy,0,2025-12-07 18:16:21+00:00,Utama
Gadgetin,@Shortskartun28,ya ngerasain iphone affiliate crying face,1,2025-12-07 18:14:36+00:00,Utama
Gadgetin,@diahay_ouk,s23 ku br kena green line grimacing face pakai 3tahun cari handphone ganti rekomendasi,0,2025-12-07 18:12:03+00:00,Utama
Gadgetin,@bangipul1309,kategori 2jt worth moto g45 5g 5g stereo speakers chipset ngebut ui clean kamera bagus,0,2025-12-07 18:11:30+00:00,Utama
Gadgetin,@Nicoo.vidaaa,untung banget berat kemarin poco f7 warna putih,0,2025-12-07 18:10:25+00:00,Utama
Gadgetin,@mrsxz6497,video rekomendasi handphone menit doang puas crying face,1,2025-12-07 18:09:35+00:00,Utama
Gadgetin,@putralucky4417,pripadi tetep nunggu poco f8 ultra aja design bodi gambot kurus design camera back body mewah all around design handphone serasa gitu kaku lengkung body enak banget liat gede and jangkung performance juaraa gala,0,2025-12-07 18:09:00+00:00,Utama
Gadgetin,@PaddAssalum,ambil 15t pro,0,2025-12-07 18:06:06+00:00,Utama
Gadgetin,@Imamdhhdfnejejj,poco x7pro nyimak,0,2025-12-07 18:04:21+00:00,Utama
Gadgetin,@rysaaananda5149,samsung a17,0,2025-12-07 18:03:53+00:00,Utama
Gadgetin,@officialdend5770,iqoo z10 lite,0,2025-12-07 17:59:39+00:00,Utama
Gadgetin,@santrijagad2786,lipet kek karpet mushola face with tears of joy,0,2025-12-07 17:59:24+00:00,Utama
Gadgetin,@ramaxavierm2019,tonton video rekomen pakai samsung a51 relieved face,0,2025-12-07 17:55:26+00:00,Utama
Gadgetin,@Shizu0326,x7 pro 5g tetep tahan sampe bawa hujan ngojek renang kali kali alhamdulillah aman,0,2025-12-07 17:55:19+00:00,Utama
Gadgetin,@keluargaintan,bagus smiling face with smiling eyes,0,2025-12-07 17:54:57+00:00,Utama
Gadgetin,@Cheazyy-n7c,wahh nyangka hpku menang 3jtan beli the best banget gadgetin,1,2025-12-07 17:52:35+00:00,Utama
Gadgetin,@NGOBROLNGOBROLISLAMICDENGANBA,samsung z fold guys david gadgeting ganti handphone lipetnya smiling face with smiling eyes,1,2025-12-07 17:52:06+00:00,Utama
Gadgetin,@rictentertainment1500,pas handphone spesifikasi dewa muncul face with tears of joy,9,2025-12-07 17:51:14+00:00,Utama
Gadgetin,@Agung_Ho,an thumnaild,0,2025-12-07 17:50:57+00:00,Utama
Gadgetin,@AhmadYusuf-n3w,tonton david subs 2jt n alhamdulillah kebel xiomi 15t pro kemarin,0,2025-12-07 17:50:45+00:00,Utama
Gadgetin,@AkhmadsidiqAmrullah,tablet rekomendasi bahas tablet ipad smiling face with smiling eyes,0,2025-12-07 17:49:56+00:00,Utama
Gadgetin,@ZulFadli-u7e,infinix finish handphone jt infinix masuk pasar jt,0,2025-12-07 17:48:56+00:00,Utama
Gadgetin,@boboycarter8206,f7 smiling face with smiling eyes,0,2025-12-07 17:48:02+00:00,Utama
Gadgetin,@BangBC,simpul handphone juta samsung galaxy a07 handphone juta infinix hot 4g 256gb handphone juta infinix hot pro 128gb handphone juta tecno camon pro 5g 256gb handphone juta poco x7 pro 512gb handphone juta samsung a56 256gb iqoo neo handphone juta realme gt 256gb handphone juta xiaomi 15t pro 512gb handphone juta vivo x300 handphone juta vivo x300 pro oppo find x9 pro iphone iphone pro huawei pura ultra vivo x fold5 samsung galaxy z fold7 oppo find n5 huawei mate xt asus rog phone,1,2025-12-07 17:46:08+00:00,Utama
Gadgetin,@muhammadathoannafi3604,nominasi video disebutin eliminasi yak maksud,0,2025-12-07 17:45:23+00:00,Utama
Gadgetin,@Bagusrifai-s5j,mantengin make redmi alhamdulillah ganti infinix hot 60pro,0,2025-12-07 17:42:01+00:00,Utama
Gadgetin,@tooorr_,beli beli taon harga imbas harga ram storage global party popper,0,2025-12-07 17:41:50+00:00,Utama
Gadgetin,@riwul1203,bener masak 3jt nominasi bingung,0,2025-12-07 17:39:32+00:00,Utama
Gadgetin,@hafid1489,naahh tunggu tunggu,0,2025-12-07 17:37:11+00:00,Utama
Gadgetin,@04.igedekrisnhakusumamahay44,realme gt pro bagus ni,0,2025-12-07 17:36:34+00:00,Utama
Gadgetin,@rizaldzakir3592,worth it gaa beli ip,0,2025-12-07 17:36:20+00:00,Utama
Gadgetin,@asvandiar449,dar penasaran aja xiaomi 8jt aan byk iklan jujur milih s25fe males iklanya,0,2025-12-07 17:36:04+00:00,Utama
Gadgetin,@doyandouyin,duga x300 menang mudah face with tears of joy face with tears of joy,0,2025-12-07 17:35:19+00:00,Utama
Gadgetin,@areifgallery4597,kategori jt milih motorola edge fusion kamera cakep banget all rounder thumbs up thumbs up thumbs up,0,2025-12-07 17:34:16+00:00,Utama
Gadgetin,@cholifnur7023,info redmi note,0,2025-12-07 17:34:08+00:00,Utama
Gadgetin,@AinulYaqin-y4q,xiaomi 13t enak,0,2025-12-07 17:33:59+00:00,Utama
Gadgetin,@mif_channel201,moga beli palms up together light skin tone amin,0,2025-12-07 17:30:30+00:00,Utama
Gadgetin,@anantaahd,tahan s2-s2 ultra nunggu s27 ultra,0,2025-12-07 17:29:56+00:00,Utama
Gadgetin,@bagussutrisno5576,yaah inf note saudara,0,2025-12-07 17:29:24+00:00,Utama
Gadgetin,@Qunoku,ken beli itel city crying face,0,2025-12-07 17:29:20+00:00,Utama
Gadgetin,@mohammadzaenaldiansyah7893,tecno camon,0,2025-12-07 17:27:19+00:00,Utama
Gadgetin,@eone485,adik beli handphone dlm kepala samsung a56 oppo reno 14f limit budget juta dikit rekomendasi mohon bantu rekomendasi suhu folded hands,0,2025-12-07 17:26:07+00:00,Utama
Gadgetin,@rifkyfylz,moga stock vivo x300 abis dah beli,0,2025-12-07 17:25:29+00:00,Utama
Gadgetin,@RAIHANAHSHORT,infinix 1st place medal party popper party popper party popper selamat menang,0,2025-12-07 17:21:45+00:00,Utama
Gadgetin,@amarxyz1781,moto gada masuk 3jt an,0,2025-12-07 17:21:36+00:00,Utama
Gadgetin,@serpihanpuing7827,rekomendasi handphone gaming budget 2jt tolong folded hands,0,2025-12-07 17:20:55+00:00,Utama
Gadgetin,@RiskilawaLata,tecno pova pro 5g masuk crying face crying face,0,2025-12-07 17:20:22+00:00,Utama
Gadgetin,@putrageming5707,hini tunggu,0,2025-12-07 17:18:36+00:00,Utama
Gadgetin,@Sipemalas-Iq,tonton pakai infinix hot red heart,0,2025-12-07 17:17:01+00:00,Utama
Gadgetin,@FinanceStman,iphone menang kategori cerah pliss,0,2025-12-07 17:16:55+00:00,Utama
Gadgetin,@ekasetiyawan2800,bekas abang pakai gpp ntr aq syukur banget abang david ganteng folded hands folded hands face with tears of joy,0,2025-12-07 17:16:51+00:00,Utama
Gadgetin,@paulussetiawan6566,handphone infinix hot nfc maksud infinix hot pro kh beda tipe bntu jwb,0,2025-12-07 17:16:22+00:00,Utama
Gadgetin,@husnimubarak8910,moga pingin ganti handphone rejeki lancar amin smiling face with smiling eyes,0,2025-12-07 17:15:15+00:00,Utama
Gadgetin,@zhen8944,w cobain redmi a5 meizu mbu infinix hot 50i itel a60s a50 a90 smart,0,2025-12-07 17:14:30+00:00,Utama
Gadgetin,@ilhamizharudin6586,tahan poco f3 kena light saber,0,2025-12-07 17:13:50+00:00,Utama
Gadgetin,@muhammadtaufiq4285,rentang juta vivo x300 masuk rekomendasi pas unit versi internal memory gb cabe rawit smartphone demen ukur compact kamera asik hasil moto beaming face with smiling eyes fire fire,0,2025-12-07 17:12:39+00:00,Utama
Gadgetin,@MASPIN-w8c,kepo beli kerja ogah face with tears of joy handphone ram4 syukur maen ml walo patah grinning face with sweat,0,2025-12-07 17:09:58+00:00,Utama
Gadgetin,@zenwistaria3098,next rekomendasi laptop,1,2025-12-07 17:09:22+00:00,Utama
Gadgetin,@julianasari5601,infinix hot pro jt,0,2025-12-07 17:06:03+00:00,Utama
Gadgetin,@restu3334,bahas internet rakyat david,1,2025-12-07 17:05:04+00:00,Utama
Gadgetin,@komedi_kocakk,poco f7 loh pdhl,0,2025-12-07 17:03:52+00:00,Utama
Gadgetin,@padiladil4702,t pro kalah saing sma poco f8 pro ultra ko,0,2025-12-07 17:02:53+00:00,Utama
Gadgetin,@HarpaxA,s25 edge prediksi gagal ketemu orang principal samsung pede face with tears of joy face with tears of joy face with tears of joy,56,2025-12-07 17:02:21+00:00,Utama
Gadgetin,@sobatgamers8591,maaf motorola edge fusion uda range 3jtan uda minggu tu motorola resmi shopee,0,2025-12-07 16:59:48+00:00,Utama
Gadgetin,@mydaily21,samsung s25 ultra masuk ya,0,2025-12-07 16:59:45+00:00,Utama
Gadgetin,@yudhisenoaji2302,f7 pro,0,2025-12-07 16:59:31+00:00,Utama
Gadgetin,@indraginanjarprianata1700,video tunggu review recomendasi handphone dr david beaming face with smiling eyes,0,2025-12-07 16:58:12+00:00,Utama
Gadgetin,@BEGJAFLAS,nabung f8 alhamdulillah kumpul 12rb,0,2025-12-07 16:55:29+00:00,Utama
Gadgetin,@liauwnadsteven84,rekomendasi wearable tws or smartwatch or headphone or unique gadget,0,2025-12-07 16:55:13+00:00,Utama
Gadgetin,@Manullang2552,poco m7 pro 5g masuk kategori juta ya thinking face thinking face,1,2025-12-07 16:52:48+00:00,Utama
Gadgetin,@zulfanardan4192,alhamdulillah tonton pakai handphone juaraa kategori jt tecno camon 40pro5g beaming face with smiling eyes folded hands folded hands,2,2025-12-07 16:52:05+00:00,Utama
Gadgetin,@tirtabaniqurbanaasmara23,tonton episode david handphone grimacing face ganti ganti,0,2025-12-07 16:51:11+00:00,Utama
Gadgetin,@michaelsebastian8321,vivo oppo tobat ni face with tears of joy,0,2025-12-07 16:50:35+00:00,Utama
Gadgetin,@EfraimGabriel-f2b,poco x8 pro kluar,0,2025-12-07 16:50:32+00:00,Utama
Gadgetin,@Faiz_1063,widih g nyangka handphone masuk rekomendasi face with tears of joy,0,2025-12-07 16:50:27+00:00,Utama
Gadgetin,@chamidsahlan907,poco f7 shopee jt dah,0,2025-12-07 16:47:41+00:00,Utama
Gadgetin,@juansepta,s25 ultra kmna,0,2025-12-07 16:47:40+00:00,Utama
Gadgetin,@agungkumbara5552,diaa tunggu,0,2025-12-07 16:47:11+00:00,Utama
Gadgetin,@obet__0,beli doang tonton kaga,0,2025-12-07 16:46:41+00:00,Utama
Gadgetin,@GinaAuliya-f8z,cepat bangat detail,0,2025-12-07 16:46:35+00:00,Utama
Gadgetin,@abasbasri,setia poco f5,1,2025-12-07 16:46:18+00:00,Utama
Gadgetin,@anggaprtm07,nyangka realme gt masuk rekomendasi bagus kah,0,2025-12-07 16:42:53+00:00,Utama
Gadgetin,@No_Manho,tonton pakai rog 9fe alhamdulillah puas,0,2025-12-07 16:42:44+00:00,Utama
Gadgetin,@NIEL_BATFORD,kabar almari goboxnya,0,2025-12-07 16:42:10+00:00,Utama
Gadgetin,@LuckyMan-j8r,david hp kasih give away donk tonton handphone,0,2025-12-07 16:42:01+00:00,Utama
Gadgetin,@nokashikiari3467,saran video rekomendasi handphone kategori 15jt coba unggul kandidat banding kategori oppo find n5 unggul baterai charging samsung z fold unggul ui khas samsung vivo x fold kamera menang gantung selera banding iphone mah biarin aja beli iphone iphone haha,0,2025-12-07 16:41:17+00:00,Utama
Gadgetin,@sqzll_,motorola edge fusion worthit juta harga turun launching,0,2025-12-07 16:40:43+00:00,Utama
Gadgetin,@Ilhamjowo-v9r,klau motorola g06 menang budget 1jt,0,2025-12-07 16:40:22+00:00,Utama
Gadgetin,@mhalimbasythomiaziz3181,ritual beli handphone tonton rekomendasi gadgetin red heart red heart ato handphone smua sara dri,0,2025-12-07 16:39:36+00:00,Utama
Gadgetin,@Michaelcuber,vivo x300 two hearts,0,2025-12-07 16:39:22+00:00,Utama
Gadgetin,@marunfaiv22,14t pro kalah broken heart absen beli 14t pro instead of 15t pro loudly crying face,0,2025-12-07 16:38:49+00:00,Utama
Gadgetin,@Ilhamjowo-v9r,samsung a07 nfc,0,2025-12-07 16:38:44+00:00,Utama
Gadgetin,@SjamsOell_93,tunggu nominasi ken tau beli grinning face with sweat,0,2025-12-07 16:38:24+00:00,Utama
Gadgetin,@SpaceMenfess,co edge fusion beli pakai vocer paylater tokped 3jt minus varian indo sial esim infrared price to performance mantap butuh emergency pakai z flip layar uda garis panas black screen nunggu dingin hidup smiling face with tear,0,2025-12-07 16:37:49+00:00,Utama
Gadgetin,@LUICHYGamings-12,yangg dtunggu tunggu fans gadjetin smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes,1,2025-12-07 16:35:50+00:00,Utama
Gadgetin,@hhvvnauraaundy8669,tgl kembar face with tears of joy 1jtn g45 z9 gt30pro neo f7 pro,0,2025-12-07 16:33:32+00:00,Utama
Gadgetin,@nblzydn,s24 worth it,0,2025-12-07 16:33:23+00:00,Utama
Gadgetin,@bimaleonheart4073,ntn jd kayak handphone grinning face with sweat,0,2025-12-07 16:32:50+00:00,Utama
Gadgetin,@setyaningsih-rd1yu,handphone matot trus beli handphone online mlah ampas gra-gra cek toko resmi crying face smoga thun sgra kbeli handphone sehat bagus,0,2025-12-07 16:32:23+00:00,Utama
Gadgetin,@Sanusi27-f9k,tonton beli kagak loudly crying face,0,2025-12-07 16:32:21+00:00,Utama
Gadgetin,@endangsehabudin5235,tunggu relieved face,0,2025-12-07 16:31:05+00:00,Utama
Gadgetin,@makauciha2133,bikin versi tablet,0,2025-12-07 16:30:58+00:00,Utama
Gadgetin,@slowmotionstimelapse7889,coba beda butuh khusus orang,0,2025-12-07 16:30:24+00:00,Utama
Gadgetin,@reiyvanzaldi3032,rekomendasi tab pad tau bingung beli,1,2025-12-07 16:30:09+00:00,Utama
Gadgetin,@chivutstory3770,paman david give away ahir handphone kelas 2jtan biar seru subscriber paman david gedgetin 5th biar rame,0,2025-12-07 16:29:20+00:00,Utama
Gadgetin,@dimasanggarasetiawan_31,harga 15jt oneplus masuk ya,0,2025-12-07 16:29:02+00:00,Utama
Gadgetin,@achsh217,alhamdulillah tonton pakai s25fe smiling face with smiling eyes syukur,0,2025-12-07 16:28:53+00:00,Utama
Gadgetin,@YtPrem-g4o,raja anomali si poco x7 pro,1,2025-12-07 16:28:39+00:00,Utama
Gadgetin,@msahrulrahman5312,tim pakai poco x7 pro partying face partying face partying face,2,2025-12-07 16:28:15+00:00,Utama
Gadgetin,@DoliPanjaitanXVI,jt jt pilih samsung galaxy a06 5g no debat,1,2025-12-07 16:27:29+00:00,Utama
Gadgetin,@cag7185,xiaomi note pro 5g vs camon pro 5g bagus ya,0,2025-12-07 16:27:17+00:00,Utama
Gadgetin,@joenathanz7474,ambil 6gb,0,2025-12-07 16:27:09+00:00,Utama
Gadgetin,@Michaelcuber,juta advan x1 harga uda juta,1,2025-12-07 16:26:58+00:00,Utama
Gadgetin,@Cliperpemulayt,david bekas handphone review jual si pgn beli david,0,2025-12-07 16:26:36+00:00,Utama
Gadgetin,@Mahar_Id,ganti handphone x7 pro ehh hpnya ilang rejeki beaming face with smiling eyes grinning face with sweat sisa box chargernya beli handphone lebaran moga kebel handphone impi yaa,0,2025-12-07 16:25:53+00:00,Utama
Gadgetin,@Riskaeca-i1t,ko moto masuk ya,0,2025-12-07 16:25:38+00:00,Utama
Gadgetin,@achmadiksan7738,f7 g masuk katagori,0,2025-12-07 16:24:04+00:00,Utama
Gadgetin,@DarumaYo,fix nabung beli xiaomi 15t pro moga kebel gatau moga beli handphone impi red heart,80,2025-12-07 16:22:24+00:00,Utama
Gadgetin,@Fyumatsu,beli infinix pro wkwk bingung plus plus nambah spesifikasi dah face with tears of joy,0,2025-12-07 16:22:10+00:00,Utama
Gadgetin,@Dimasnjemamus,realme lumayan,2,2025-12-07 16:20:23+00:00,Utama
Gadgetin,@andriyantolulut8275,nunggu review handphone nubia,2,2025-12-07 16:19:39+00:00,Utama
Gadgetin,@belajarkicau5062,alhamdulillah ambil poco kmaren nungguin,0,2025-12-07 16:19:03+00:00,Utama
Gadgetin,@Reiza,poco f7 masuk honorable mention aja masuk harga,16,2025-12-07 16:16:27+00:00,Utama
Gadgetin,@ujonbjon,oppo reno 5g gamasuk kah,0,2025-12-07 16:16:08+00:00,Utama
Gadgetin,@hexanorill,setia poco x7 pro red heart party popper,6,2025-12-07 16:15:28+00:00,Utama
Gadgetin,@tazqiyatunnafsiyah3709,rekomendasi tablet juta david folded hands light skin tone,0,2025-12-07 16:14:57+00:00,Utama
Gadgetin,@saifulnanda1197,tunggu fire btw versi lebaran bikin,0,2025-12-07 16:14:50+00:00,Utama
Gadgetin,@jeysennn.uwuwww,rekomendasi 2jt infinix hot layak opsional susah cari folded hands kompromi motorola moto g45 5g jual official store motorola drpd infinix hot gyro hardware eis 5g update os 1x android 2y security thumbs up david masukin motorola g45 5g nominasi edisi kali edisi lebaran kemarin dimasukin kategori 3jt tunduk tecno camon 4g dimasukin sesuai atur main folded hands anyway opini pribadi ya sisa suai ok hand cmiiw folded hands folded hands folded hands,17,2025-12-07 16:14:35+00:00,Utama
Gadgetin,@LgtotoCarisaja,video bantu pandu praktis orang paham hardware friendly teknis,1,2025-12-07 16:14:27+00:00,Utama
Gadgetin,@roimriza,iqoo z10r infinix gt pro saran,0,2025-12-07 16:12:53+00:00,Utama
Gadgetin,@ilhamlalu4666,realme kalah juta menang juta realme usermu byk alih brand,0,2025-12-07 16:12:29+00:00,Utama
Gadgetin,@iyasudah3350,tunggu tunggu wkwkwkk,0,2025-12-07 16:12:09+00:00,Utama
Gadgetin,@tinodham,motorola edge fusion angkat juta official store toko ijo toko oren ku geser posisi tecno camon pro,4,2025-12-07 16:11:28+00:00,Utama
Gadgetin,@rjromeo3189,clapping hands smiling face with heart eyes clapping hands realme gt7 party popper sparkler confetti ball fireworks party popper,0,2025-12-07 16:11:06+00:00,Utama
Gadgetin,@cpardede,jatuh xiaomi 13t pakai ip face with tears of joy face with tears of joy,0,2025-12-07 16:09:19+00:00,Utama
Gadgetin,@rahmanfais,beli s25 fe 256gb harga tokopedia beaming face with smiling eyes,1,2025-12-07 16:09:09+00:00,Utama
Gadgetin,@kiyotakaayanokouji2103,nontonin cuman lihat handphone impi doang ngalamin tonton video rekomendasi david handphone dipake menang mewek good luck ganti,0,2025-12-07 16:08:39+00:00,Utama
Gadgetin,@NurMuhammadMaulana-r4m,beli handphone smiling face with smiling eyes si bilang duluu postingan rekomendasi tahunn,0,2025-12-07 16:08:15+00:00,Utama
Gadgetin,@LocalsRain,kali handphone ken,0,2025-12-07 16:07:02+00:00,Utama
Gadgetin,@zakinoval7644,dhlh lanjur beli tecno pova curve 5g crying face rada nyesel si syukur beliin ortu takut ngecewain ortu si takut awet,0,2025-12-07 16:06:40+00:00,Utama
Gadgetin,@DevenYumiarto,range juta kamera bagus pilih tecno camon pro 5g cari forma pilih infinix gt pro,5,2025-12-07 16:05:24+00:00,Utama
Gadgetin,@farrelzong4443,poco m7 pro 5g drpda infinix hot pro siy,0,2025-12-07 16:04:29+00:00,Utama
Gadgetin,@jescristsangari3213,versi tablet david,0,2025-12-07 16:04:09+00:00,Utama
Gadgetin,@excle4040,nunggu advan launching masuk nominasi engga,0,2025-12-07 16:03:39+00:00,Utama
Gadgetin,@abdussyafi3394,papa tunggu papa tonton 7x star struck,0,2025-12-07 16:03:01+00:00,Utama
Gadgetin,@johannsann181,moto g45 masuk yaa loudly crying face,0,2025-12-07 16:02:14+00:00,Utama
Gadgetin,@cys6plus123,ya handphone flagship gaji gin wkwkwkw handphone ku kentang disatuin duit infinix hot 40pro vivo y33s redmi 4a grinning face with sweat grinning face with sweat face with tears of joy face with tears of joy,0,2025-12-07 16:01:15+00:00,Utama
Gadgetin,@densuryo79,tim nunggu poco f8 party popper,0,2025-12-07 16:00:11+00:00,Utama
Gadgetin,@zakariaandra5535,duh skrng loh motorola ed60f hrga mnding harga segitu,0,2025-12-07 15:59:54+00:00,Utama
Gadgetin,@batonsafarikukuh,infinix mlh juara wlpun 2jutaan,0,2025-12-07 15:59:29+00:00,Utama
Gadgetin,@die9sym,moto g45,0,2025-12-07 15:59:22+00:00,Utama
Gadgetin,@awalannahdlah7569,fold hadir make lemah buka tutup batrenya awet banget layar lebar enak kerja tampi browser excel word pdf ngepas layar ui samsul tokcer thumbs up tau handphone lipat huawei oppo gimana,0,2025-12-07 15:59:11+00:00,Utama
Gadgetin,@stwn7894,iqoo neo harga lumayan uras isi dompet prioritas butuh chip kencang,0,2025-12-07 15:58:05+00:00,Utama
Gadgetin,@yeremia.oliver,tidaa xiaomi pro max ya masuk pasar global,0,2025-12-07 15:57:48+00:00,Utama
Gadgetin,@amariskandarchannel,kengfinix juara,0,2025-12-07 15:57:40+00:00,Utama
Gadgetin,@axzshwioerld8144,nunggu nunggu,2,2025-12-07 15:56:56+00:00,Utama
Gadgetin,@dhandaalfryan85,tonton pakai poco x7 pro,0,2025-12-07 15:55:17+00:00,Utama
Gadgetin,@rizqirachmat,bingung beliin handphone anak under jt rekomendasi,0,2025-12-07 15:54:53+00:00,Utama
Gadgetin,@indonesiafirst2600,kapok beli infinix ama redmi grinning face with sweat,0,2025-12-07 15:54:09+00:00,Utama
Gadgetin,@samsoblo401,rekomendasi tws david,0,2025-12-07 15:52:08+00:00,Utama
Gadgetin,@hafiz7235,poco f7 saing kaya handphone harga juta tetep rekomen,0,2025-12-07 15:50:59+00:00,Utama
