channel,username,text,tanggal,panjang_komentar,sentiment
gadgetin,@Meoww_201,poco f video sendiri buat rekomendasinya hahabrbrpadahal di office storenya,2025-12-07 11:53:49+00:00,75,netral
gadgetin,@SakaPalwaguna-hp4cl,kadipaten srengat hadir,2025-12-07 11:53:46+00:00,23,netral
gadgetin,@andipriatn6677,ko ipon g masuk d mid range,2025-12-07 11:53:46+00:00,27,netral
gadgetin,@Akhmad2667,ini yg ditunnggu dari bang david meski tak punya dana buat ganti hp,2025-12-07 11:53:44+00:00,67,netral
gadgetin,@jojo.1896,tahun ini kayaknya gak beli hp dlu soalnya hape udah ada dirmh ios amp androidbrmungkin thn dpn baru kepikiran beli hp baru,2025-12-07 11:53:15+00:00,123,netral
gadgetin,@HandokoHEHE-i4g,aku baru checkout poco x pro alhamdulillah masuk di list bang gadgetin,2025-12-07 11:53:13+00:00,70,netral
gadgetin,@urushi393,jt wah betul sih,2025-12-07 11:52:49+00:00,16,netral
gadgetin,@umiamalia4746,yippiii akhirnya muncul disaat mau beli akhir tahun ini,2025-12-07 11:52:25+00:00,55,netral
gadgetin,@KhairulRafiqi,oppo ax gak masuk,2025-12-07 11:51:59+00:00,17,netral
gadgetin,@sohibsoleh7058,oppo gak masuk,2025-12-07 11:51:49+00:00,14,netral
gadgetin,@jriispeed4048,iphone msi oke ga buat bang,2025-12-07 11:51:37+00:00,27,netral
gadgetin,@Hak3mm,konten mystery boxnya kapan lagi nih,2025-12-07 11:50:56+00:00,36,netral
gadgetin,@RyuChristL,biasanya pembukaan pake kapal apibrwkkw,2025-12-07 11:50:18+00:00,39,netral
gadgetin,@roderickalexandercfp4392,mustinya info daily driver david sekrg,2025-12-07 11:50:07+00:00,38,netral
gadgetin,@hasnanmuktiaji6380,serius jt gak ada note pro poco x,2025-12-07 11:50:04+00:00,33,netral
gadgetin,@hoirull,tecno common pro apa masih ada ya di pasaran,2025-12-07 11:49:46+00:00,44,netral
gadgetin,@sendinuraendi2147,ini dia yg gua tunggu tungga,2025-12-07 11:49:34+00:00,28,netral
gadgetin,@hendryindrayana86,kenapa oppo reno tdk masuk,2025-12-07 11:49:23+00:00,26,netral
gadgetin,@Hilman_Alfarizi_,vivo v dan oppo find xpro,2025-12-07 11:49:22+00:00,25,netral
gadgetin,@tombyangkun,bg riview hp hp motorola dong,2025-12-07 11:48:48+00:00,29,netral
gadgetin,@masterrbaiterr,brp pun hrganya ttp gk cukup duit buat beli,2025-12-07 11:48:43+00:00,43,netral
gadgetin,@pawpo5805,harga poco f di goreng ya,2025-12-07 11:48:32+00:00,25,netral
gadgetin,@HayaniInayah,hp lokal tanggal,2025-12-07 11:48:29+00:00,16,netral
gadgetin,@papapapapay,sayang banget gadgetin gak review infinix note x jt an kecil dimensity sebelumnya pake tecno camon pro g bulanan trus coba downgrade ke note x hari pertama adaptasi di display habis itu udah enak aja gak beda jauh tecno camon pro g apalagi buat game mantaappp kamera juga oke,2025-12-07 11:48:25+00:00,275,netral
gadgetin,@KartOno-tj6uv,nokia,2025-12-07 11:48:18+00:00,5,netral
gadgetin,@wahyuparwakhid196,poco f bisa menang klo main di kelas harga jutaan,2025-12-07 11:48:04+00:00,49,netral
gadgetin,@hasnanmuktiaji6380,jt ada note padahal,2025-12-07 11:47:42+00:00,19,netral
gadgetin,@ciengfamily7321,iqoo memang seawet itu batre nya,2025-12-07 11:47:32+00:00,32,netral
gadgetin,@kurcaciyt5682,udah nyiapin jtbrmasih bimbang mau ambil hp apa,2025-12-07 11:46:56+00:00,47,netral
gadgetin,@estusr9821,kesimpulankusemua hp diatas harga jutaan dilibas sama x pro flagship killler bro,2025-12-07 11:46:37+00:00,80,netral
gadgetin,@KumaBrnd,akhirnya konten yang ku tunggu tunggu,2025-12-07 11:46:26+00:00,37,netral
gadgetin,@Aghib93,minta doa nya semoga tahun baru hp baru udah tahun pake realme udah lag layar ga responsif kamera geter memori full,2025-12-07 11:46:08+00:00,115,netral
gadgetin,@Rizkicell-r4j,poco xpro kapan rilis yaa,2025-12-07 11:46:07+00:00,25,netral
gadgetin,@nothinglast912,vivo emang gila sihh lagi naik daun dari taun kemarin karena speknya yg emang gilaa ada kemungkinan dia bakal bersaing dengan ip dan samsung di pasar dunia karena di eropa vivo udah mulai trending terus,2025-12-07 11:45:56+00:00,202,netral
gadgetin,@nuralifiskandar2043,sangat tepat sekali munculnya video ini wkw,2025-12-07 11:45:29+00:00,43,netral
gadgetin,@inulabadi2888,xperia bamg,2025-12-07 11:45:25+00:00,11,netral
gadgetin,@alfazain24,nonton sambil makan malam,2025-12-07 11:45:05+00:00,25,netral
gadgetin,@YogaSaputra-li1te,ga dimasukin moto g,2025-12-07 11:44:50+00:00,19,netral
gadgetin,@Dlanora-,yang gua suka dari infinix pro itu ada slot micro sd card buat jaminan bro infinix hot pro w aja masih w pake w mainin game lumayan berat ketolong sd card kalah chipset aja setelah update sistem frame drop fps anjay baterai boros asyu tapi dingin gak panas kek di limit anjir lah,2025-12-07 11:44:32+00:00,279,positif
gadgetin,@danexofficial246,baru aja co ip malah keluar nih vidio,2025-12-07 11:44:30+00:00,37,netral
gadgetin,@akusangbadut,saran dong buat user iphone mungkin sekarang udh mulai turun tp pendapatnya dong mending ambil pm atau nabung dikit dpt pro keduanya sama second ya keperluan sih foto sama gaming ringan,2025-12-07 11:44:22+00:00,185,netral
gadgetin,@MR-DNMOTOVLOG,masih bingung soal hp kamera bagus,2025-12-07 11:44:06+00:00,34,positif
gadgetin,@RP-sk5sw,reno biasanya gak ada yaaa tp harusnya sih tetep condong ke realme jatohnya,2025-12-07 11:43:46+00:00,75,netral
gadgetin,@RikyCre88,xiaomi ga masuk nominasi,2025-12-07 11:43:26+00:00,24,netral
gadgetin,@Hazzelnuts_01,when yah,2025-12-07 11:43:00+00:00,8,netral
gadgetin,@rizkynurismail7809,seperti biasa gadgetin wrapped,2025-12-07 11:42:43+00:00,30,netral
gadgetin,@ggsekuyhh1733,ini dia yang kita tungguu,2025-12-07 11:42:36+00:00,25,netral
gadgetin,@aishkareema7359,ralat poco f harganya jtan pas video ini tayang,2025-12-07 11:42:28+00:00,47,netral
gadgetin,@diazdeefansyah8788,semoga bisa up ke pipo x,2025-12-07 11:42:23+00:00,24,netral
gadgetin,@chezzunlimited2158,di toko oranye masih dibawah jt kok toko official,2025-12-07 11:41:51+00:00,49,netral
gadgetin,@ArdianMasrurRifqy-i1n,bg tolong buat versi smartwatch tebaik tahun ini dong,2025-12-07 11:41:46+00:00,53,netral
gadgetin,@giiart9849,realme p lite blom masuk nih,2025-12-07 11:41:36+00:00,28,netral
gadgetin,@m.hmmdalfarizi,fitur bernama quotkomentarquot digunakan untuk memberikan pendapat bukan absen,2025-12-07 11:41:32+00:00,78,netral
gadgetin,@Athiraputri41,yang di tunggu tunggu,2025-12-07 11:40:59+00:00,21,netral
gadgetin,@fajerry21,udah pake infinix hot g bulanbryang jelek di xosnya masih sering ngebug selebihnya aman,2025-12-07 11:40:57+00:00,87,negatif
gadgetin,@wanderlust1349,gatau kenapa ga pernah suka sama produk samsung amp xiaomi dalam hal kualitas soal ui amp fitur mungkin hampir setara apalagi xiaomi yang banyak iklannya brlebih suka huawei amp oppo,2025-12-07 11:40:46+00:00,182,positif
gadgetin,@notveeme,kukira m pro masuk nominasi wkwk,2025-12-07 11:40:43+00:00,32,netral
gadgetin,@bimaalexandra7890,hp ku ngak masuk nominasi brpadahal udah saya jagoinbrmotorola g dapat harga,2025-12-07 11:40:25+00:00,76,netral
gadgetin,@bbbbbeo5462,ah ini diaaaa,2025-12-07 11:40:16+00:00,13,netral
gadgetin,@fajartrismanto7327,bang ko ga review realme c pro,2025-12-07 11:40:07+00:00,30,netral
gadgetin,@VikoSpy-y4x,tekno kamen pro g,2025-12-07 11:39:23+00:00,17,netral
gadgetin,@dedydarmawan3000,gk ada niat gtu bantuin nyumbang sedikit rejeki nya buat bencana alam di sumatra bg,2025-12-07 11:39:19+00:00,83,netral
gadgetin,@rizqiindra6944,gara bang david gua langsung beli poco x pro waktu launching,2025-12-07 11:38:57+00:00,60,netral
gadgetin,@tiobunhui4171,honor gk termasuk,2025-12-07 11:38:46+00:00,17,netral
gadgetin,@VikoSpy-y4x,infinix note pro g,2025-12-07 11:38:46+00:00,18,netral
gadgetin,@giyonoyono2424,hp mahal juga akhirnya rusakbosan bangmendingan kl sy beli hp hp china yang spek gaharkl bosan cari yg baru lagidan juga hp mahal kl hilang myeselnya gak habis habis,2025-12-07 11:38:40+00:00,165,negatif
gadgetin,@gregoriusdeapril1756,poco f knp gk masuk jt,2025-12-07 11:38:24+00:00,22,netral
gadgetin,@farellivan2532,motorola,2025-12-07 11:38:11+00:00,8,netral
gadgetin,@yprast16,menurutku si david mengutamakan br kamera br prosesorstorageram br design,2025-12-07 11:38:08+00:00,73,netral
gadgetin,@aishilzam,bg mau nanya infinix gt g worthit nggak,2025-12-07 11:37:57+00:00,39,positif
gadgetin,@bambangsuryantono,untuk hp kelas atas david gak mau milih bisa karna quotenggak enakanquot atau memang hp kelas atas semuanya udah bagus jd gak perlu dipilih jadi silahkan rakyat yutub yg pilih menurut selera,2025-12-07 11:37:52+00:00,190,positif
gadgetin,@Vulkano.-,wuhuuu,2025-12-07 11:37:38+00:00,6,netral
gadgetin,@yumihoslowly1991,rog phone fe pemenang kelas juta,2025-12-07 11:37:35+00:00,32,netral
gadgetin,@fanyalvila3568,a href ingin tau aja,2025-12-07 11:37:24+00:00,20,netral
gadgetin,@madebagus_1098,bukannya speaker infinix hot stereo,2025-12-07 11:37:06+00:00,35,netral
gadgetin,@saifularifin3682,fpro peminat sedikit,2025-12-07 11:37:03+00:00,20,netral
gadgetin,@IndriantoAri,bang kok di bawah jutaan kok gak ada iphone apakah kurang worth it,2025-12-07 11:36:47+00:00,66,positif
gadgetin,@Gufiie,sampe rekomendasi akhir tahun pun masih blm bisa beli wkwkwk,2025-12-07 11:36:46+00:00,60,netral
gadgetin,@Febri-u2v,eror kah videonya,2025-12-07 11:36:44+00:00,17,netral
gadgetin,@rangud,samsung galaxy a vs poco xpro bagusan mana ya quottanpa bandingin harganyaquot bimbang banget nih,2025-12-07 11:36:30+00:00,97,positif
gadgetin,@ceplozkecil4730,rekomendasi ip bang,2025-12-07 11:36:27+00:00,19,netral
gadgetin,@Jonoakbar123,minta om,2025-12-07 11:36:16+00:00,8,netral
gadgetin,@markuzzio_7373,waktu beli tc spark c pas baru loncing harga kok pas mau beli lagi naek jadi ya yg,2025-12-07 11:36:09+00:00,82,netral
gadgetin,@Yurz-Y,siapa yang mau beli infinix hot gyang mau gua doain banyak rezeki biar bisa beligua juga mau beli jir,2025-12-07 11:36:05+00:00,101,netral
gadgetin,@zaidilman3513,permisi gesss numpang minta saran dongbrjadi tahun baru aku mau ganti hp aku yang udah kurleb tahun dipakepoco f gt nah aku mau ganti hp dan ada beberapa opsi yang bikin aku bingung ada samsung s ultra samsung s xiaomi ultra poco f ultra iqoo dipake buat kebutuhan sehari anak kuliahantermasuk main game sebenrnya tertarik ama xiaomi pro keatas tapi belum resmi di indo dan dari review gadgetin gampang panasbagi gamer sangat mengganggubrbantu pilihin dong guys atau mungkin bisa bantu kasih saran hp lain yang harganya sekitaran itu jugabrterima kasihh,2025-12-07 11:36:02+00:00,553,netral
gadgetin,@endinsaripudin9690,bang hp mu itu di leleng murah ga boking,2025-12-07 11:35:53+00:00,40,netral
gadgetin,@DiaryBerjalan,test game read dead redemption,2025-12-07 11:35:18+00:00,30,netral
gadgetin,@bayupakpahan8584,team tecno camon gt brampe beli g dan g,2025-12-07 11:35:17+00:00,39,netral
gadgetin,@DillzDillz,buat daily kamera bagus gimana om,2025-12-07 11:35:13+00:00,33,positif
gadgetin,@christianwijaya6906,kategori juta bagi saya yang menang dibanding infinix hot pro mendingan infinix note s dengan harga juta chipset g dimensity jelas jauh lebih bagus dari hot yang masih g helio g,2025-12-07 11:34:51+00:00,177,positif
gadgetin,@Calonayah88,nonton pake redmi c,2025-12-07 11:34:40+00:00,19,netral
gadgetin,@irwanprayugo7356,gak sabar udah akhir tahun aja,2025-12-07 11:34:05+00:00,30,netral
gadgetin,@rifkiramadhanivriansyah619,beli redmi c lemot banget malah curiga ini hp palsu wkwk,2025-12-07 11:34:03+00:00,56,negatif
gadgetin,@Husnimubarak-p2v,saya beli hp poco x pro dari nonton recomendasi bang david dan awet udah bulanan pemakaian,2025-12-07 11:34:00+00:00,90,netral
gadgetin,@azelhibrizi5036,samsung s fe di tahun masih bagus ga ya nyari di kameranya soalnya,2025-12-07 11:33:52+00:00,66,positif
gadgetin,@KingGundul-affilite,pengen beli motor g power desember ini tapi tidak rekomendasi bang david jadi gak yakin,2025-12-07 11:33:42+00:00,87,netral
gadgetin,@Heisenberg-n8o,iqoo jt an worth it bg,2025-12-07 11:33:39+00:00,22,positif
gadgetin,@muhammadsyauqi-lp5xs,di jt kok nggak ada xiaomi pro max bang,2025-12-07 11:33:34+00:00,39,netral
gadgetin,@vingyhomedecor,bg cb tlg buatin rekomen hp utk live streming dong skrg udh bnyk yg butuh nih,2025-12-07 11:33:25+00:00,77,netral
gadgetin,@lexydwi721,konten yang ditunggu,2025-12-07 11:33:24+00:00,20,netral
gadgetin,@FathhanAhmad,menurut gw pribadi jutaan motorola edge fusion dibawah juta ram gb mediatek sony lytia bisa extend memory card ui nya enteng bener banyak ai nya,2025-12-07 11:33:15+00:00,144,netral
gadgetin,@Fazrialfatthurohman,infinix note x g masuk harusnya kalo yg kebutuhannya buat gaming harga jutaan,2025-12-07 11:33:10+00:00,77,netral
gadgetin,@galihplumbon5731,bikin rekom tablet juga dong,2025-12-07 11:33:01+00:00,28,netral
gadgetin,@mochamadardinan5465,iqoo zr ga menang,2025-12-07 11:32:42+00:00,17,netral
gadgetin,@mohammadlintang3468,a href bang mending infinix hot g atau motorola g g,2025-12-07 11:32:31+00:00,51,netral
gadgetin,@rarabatara,si abang ga coba poco c sih ya abang juga ga coba infinix hot i,2025-12-07 11:32:30+00:00,63,netral
gadgetin,@Limaaaj,akhirnya,2025-12-07 11:32:28+00:00,8,netral
gadgetin,@dhika-f9u4l,xiaomi downfall era,2025-12-07 11:32:25+00:00,19,netral
gadgetin,@rar9034,infinix gt dan pro ga masuk ya,2025-12-07 11:32:02+00:00,30,netral
gadgetin,@tarida78,geloo udah gak bisa keitung berapa rekomendasi dari gadgetin yang gua tonton nonton dari redmi note sampe sekarang udah berasa keluarga wkwk,2025-12-07 11:32:01+00:00,140,netral
gadgetin,@ragamkisah5165,infinix hot brx winbrbrbr quothp saya yang sering dibully kawanquot wkwkwwkk,2025-12-07 11:31:51+00:00,76,netral
gadgetin,@zoyamaulana-zv4et,bang review samsung tab a dan a g sertakan harga nya smoga ringan di dompet,2025-12-07 11:31:46+00:00,75,netral
gadgetin,@ambaketam,a href nonton youtube siapa bang,2025-12-07 11:31:45+00:00,32,netral
gadgetin,@diazmaulana507,next tws mas david,2025-12-07 11:31:32+00:00,18,netral
gadgetin,@nevermind_25D3L,masih nonton pake t,2025-12-07 11:31:26+00:00,19,netral
gadgetin,@ShaqillaAfsheena-t1x,motorola tidaq masuk ya bg padahal sy lagi ngincer motorola,2025-12-07 11:31:25+00:00,59,netral
gadgetin,@rozisr90,buat versi yg tablet dong bang,2025-12-07 11:31:22+00:00,30,netral
gadgetin,@arwani_say,keluarga infinix,2025-12-07 11:31:06+00:00,16,netral
gadgetin,@andikatrya,bismillah maua pilih antara s atau ip,2025-12-07 11:30:47+00:00,37,netral
gadgetin,@ardiwisnu6092,ga salah gw nabung buat xp harga dan speknya wah banget,2025-12-07 11:30:25+00:00,55,netral
gadgetin,@WahyuSalsa-w3h,di toko official store oren poco f harga setelah promo,2025-12-07 11:29:54+00:00,54,netral
gadgetin,@CanNotGoodEnough-l7s,walopun ga juara worth it kah beli samsung s fe,2025-12-07 11:29:30+00:00,47,positif
gadgetin,@rizkikurnyawan,kenapa bang david gk rekomendasi rog fe padahal rog fe cuma jt barunya dengan spek gila gilaan di harganya bahkan bang david gk bikin reviewnya ada apa ya,2025-12-07 11:29:27+00:00,154,netral
gadgetin,@dimasstiawan7904,pengguna motorola edge fusioncamon pro nyimakk aja lah gakuat beli hp mahal mahal,2025-12-07 11:29:23+00:00,81,negatif
gadgetin,@Frosty_Scream24,akhir tahun penginnya sih ambil advan xinfinix hot bradvan x lebih oke soalnya lebih ademtapi infinix hot performa ny lebih okebrhmmmniatnya beli sebelum libur akhir tahun tapi apa yaa,2025-12-07 11:29:07+00:00,184,netral
gadgetin,@Music4Stream,menentukan pilihan hp brkepo soal hp rekomendasi brtemen makan,2025-12-07 11:29:06+00:00,62,netral
gadgetin,@amoebaa_4084,ciss yang masih setia di samsung s ultra otw ganti,2025-12-07 11:28:58+00:00,50,netral
gadgetin,@Lazzorlast,pas banget bang mau cari hp yang worth eh muncul bg david,2025-12-07 11:28:45+00:00,57,positif
gadgetin,@KingFinix-q7j,next tablet bang,2025-12-07 11:28:44+00:00,16,netral
gadgetin,@ratnakurniati8014,akhirnya upload akhir tahun juga,2025-12-07 11:28:44+00:00,32,netral
gadgetin,@irpanmaulana2419,ini yang gua tunggu sii,2025-12-07 11:28:32+00:00,23,netral
gadgetin,@irmamustika1435,akhirnya yang ditunggutunggu,2025-12-07 11:28:13+00:00,28,netral
gadgetin,@YulisFlesa,mana ni kopi kapal api yg selalu mengawali rekomendasi hp bang,2025-12-07 11:28:04+00:00,62,netral
gadgetin,@nekonimenekonime5711,g ram lemot suka lag walupun pakai one ui,2025-12-07 11:27:59+00:00,41,netral
gadgetin,@budiutomo3734,yg ditunggu tunggu,2025-12-07 11:27:46+00:00,18,netral
gadgetin,@betyYanti,thanks informasi nyajadi membantu banget,2025-12-07 11:27:38+00:00,40,netral
gadgetin,@sobatNgaret-b2b,bang davidhp nya buanyakminta satu aja donk,2025-12-07 11:27:26+00:00,43,netral
gadgetin,@akbarrulikurniawan7359,yah kalo aku udah terlanjur beli xiaomi t,2025-12-07 11:27:23+00:00,41,netral
gadgetin,@JeffryTamon-u1k,hadir brbrhobi nnton doank beli nggak,2025-12-07 11:27:05+00:00,37,netral
gadgetin,@muhammadjuliadi2859,poco f dan poco x pro harganya gak terlalu jauhbrf belum optimalbrx pro dapat bersaing dengan harga diatasnyabrjadi bingung mending ambil yg mana,2025-12-07 11:26:54+00:00,145,netral
gadgetin,@prayogoutomo16xii-titl86,akhirnyaaa yg ditunggubrrutinitas akhir tahunv,2025-12-07 11:26:51+00:00,46,netral
gadgetin,@tuyul2340,bang better mana samsung flip sama s edge,2025-12-07 11:26:49+00:00,41,netral
gadgetin,@komenajani,a gimana guys,2025-12-07 11:26:48+00:00,13,netral
gadgetin,@Vincent-xb5yh,bang coba red magic pro,2025-12-07 11:26:47+00:00,23,netral
gadgetin,@christianwijaya6906,poco f kalo masuk kategori juta auto menang sih karena memory gb sendiri sedangkan samsung a ya seperti biasa pelit memory,2025-12-07 11:26:43+00:00,122,netral
gadgetin,@novalfirdaus7783,yg di tunggu tunggu bang,2025-12-07 11:26:37+00:00,24,netral
gadgetin,@justslazer4394,bang gak ada recomendasi laptop buatin dong bang,2025-12-07 11:26:32+00:00,48,positif
gadgetin,@mirza6390,yg di tunggu tunggu akhirnya tayang,2025-12-07 11:26:32+00:00,35,netral
gadgetin,@hasandewa69,a href masuk rekomendasi ga nyesel beli nih hp,2025-12-07 11:26:30+00:00,46,netral
gadgetin,@literallyhuman5990,gw beliin bapak gw a g itu hp worth it sih buat harian ya kegiatan yang paling berat cuma buat efootball udah terhitung overkill sebenarnya mainnya sama gw doang karena laptop udah kaputbrbrgw sendiri masih tahan pake redmi semenjak punya pc baru belum tahu bakal upgrade atau enggak hp gw soalnya mau beli ram ecc aja harganya udah jutaan anjbrbrmungkin upgrade nanti pertengahan,2025-12-07 11:26:27+00:00,380,positif
gadgetin,@devidkrisna1858,judul konten ini boleh quotsabung hpquot,2025-12-07 11:26:18+00:00,40,netral
gadgetin,@dapurbundaarnara8978,ini yg saya tunggu dari gadgetin di akhir tahun,2025-12-07 11:26:08+00:00,47,netral
gadgetin,@hexaw,yah mana udah beli iqoo,2025-12-07 11:25:58+00:00,23,netral
gadgetin,@KarisGorix,bang kenapa gak ada nominasi infinix note g non profit bang,2025-12-07 11:25:49+00:00,59,netral
gadgetin,@dwijoko9895,ini yg saya tunggu,2025-12-07 11:25:44+00:00,18,netral
gadgetin,@DwiWahyudiono-c2u,utk ojol pilih mna y,2025-12-07 11:25:33+00:00,20,netral
gadgetin,@bangtejo6615,stock hp segitu banyak ga ada yang buat di give away apa koh atau minimal jual harga miring,2025-12-07 11:25:18+00:00,91,netral
gadgetin,@septiandoa.p.3545,padahal dulu kelas juta yang menang pasti redmi note tapi sekarang redmi note lagi gak sesuai ekpektasi bahkan untuk mifans semoga redmi note series lebih waras biar bisa jadi top of mind lagibrbtw karena redmi note lagi gak waras gua beralih ke poco dulu wkwk,2025-12-07 11:25:11+00:00,260,positif
gadgetin,@MuhammadRyvalWeku,iphone mantap,2025-12-07 11:25:11+00:00,13,positif
gadgetin,@aldoputra-b3s,jd bngung mau beli apa krna blom ada duit nya,2025-12-07 11:24:42+00:00,45,netral
gadgetin,@AsepAsep-ip1ho,ketika ditanya hp lo merk apabrkalau jawaban nya oppo vivo redmibrkok terdengar nya gak elit gitu yaabrlangsung downgrade gitubrbrtapi kalau di tanyabrhp lo merk apabrterus di jawab samsungbrbrterdengar nya langsung elit dan wah,2025-12-07 11:24:41+00:00,228,netral
